LSOA21CD,EntirehomesPer,BedspacePer
E01012678,0.197628458,0.754716981
E01012679,0.821917808,4.237288136
E01012680,0.240096038,1.545506583
E01012681,8.045052293,34.42164179
E01012682,0.547045952,2.424242424
E01012683,1.54028436,8.273894437
E01012684,0.134952767,0.425531915
E01012685,0.297619048,1.302681992
E01012686,0,0.139762404
E01012687,0.172711572,0.43258832
E01012688,0.592592593,1.833180568
E01012689,0.138696255,0.761245675
E01012690,0.131233596,0.687070581
E01012691,0,0.214247456
E01012692,0,0.431300062
E01012693,0.129533679,0.443880786
E01012694,0.298953662,1.641791045
E01012695,0.15128593,0.810611643
E01012696,0.283286119,1.106770833
E01012697,0.146412884,0.242522231
E01012698,0.143884892,0.120048019
E01012699,0,0
E01012700,0.123304562,0.280583614
E01012701,0,1.249132547
E01012702,0,0.215982721
E01012703,0,0
E01012704,0.084817642,0.20010005
E01012705,0,0.064850843
E01012706,0,0
E01012707,0,0
E01012708,0.309119011,1.09460516
E01012709,0.122850123,0.448717949
E01012710,0.594059406,1.109350238
E01012711,0.460122699,1.093643199
E01012712,0,0.123304562
E01012713,0.115340254,1.187904968
E01012714,0.21141649,2.677651905
E01012715,0.133333333,0.273224044
E01012716,0.148148148,0.516986706
E01012717,0.134952767,0.722456352
E01012718,0.255427842,1.020408163
E01012719,0.152905199,0.356633381
E01012720,0,0
E01012721,0,0
E01012722,0.314465409,0.706090026
E01012723,0.293255132,0.905660377
E01012724,0,0.138888889
E01012725,0,0
E01012726,0.675675676,2.898550725
E01012727,0.716332378,1.959583588
E01012728,0.630517024,1.966101695
E01012729,0.250626566,0.887198986
E01012730,0.683371298,2.440290758
E01012731,0.260078023,1.038961039
E01012732,0.203873598,0.441501104
E01012733,1.886792453,8.292682927
E01012734,0.725689405,4.503216583
E01012735,2.790697674,15.50509005
E01012736,10.20966272,75.30864198
E01012737,8.587257618,65.55290374
E01012738,1.603498542,6.477438137
E01012739,0.324149109,0.808823529
E01012740,0,0
E01012741,0.154083205,0.289435601
E01012742,1.048951049,3.006872852
E01012743,1.166861144,4.332552693
E01012744,0.120627262,0.305436775
E01012745,0.369913687,1.990349819
E01012746,0.117924528,0.242865817
E01012747,0,0
E01012748,2.545068929,11.6838488
E01012749,3.663003663,12.96296296
E01012750,0,0
E01012751,6.493506494,35.77806122
E01012752,4.233576642,13.30275229
E01012753,1.968503937,6.096451319
E01012754,4.285714286,15.58333333
E01012755,0.598802395,2.695231513
E01012756,0,0.405131668
E01012757,0.269541779,1.223902088
E01012758,0.135317997,2.1484375
E01012759,0.11627907,0.899820036
E01012760,0.390625,1.18466899
E01012761,0.52246604,1.355932203
E01012762,0.309119011,2.375649592
E01012763,0.198412698,2.393461763
E01012764,0.176366843,0.423011844
E01012765,0,1.371841155
E01012766,0,0.290065265
E01012767,0,0.064308682
E01012768,0,0.076745971
E01012769,0,0
E01012770,0,0
E01012771,0,0
E01012772,0,0
E01012773,0,0
E01012774,0.147928994,0.267022697
E01012775,0,0
E01012776,0,0
E01012777,0,0
E01012778,0,0.07256894
E01012779,0,0
E01012780,0,0
E01012781,0,0
E01012782,0,0
E01012783,0,0
E01012784,0,0
E01012785,0,0
E01012786,0,0
E01012787,0,0
E01012788,0,0
E01012789,0,0
E01012790,0,0
E01012791,0,0.183823529
E01012792,0,0
E01012793,0,0.837404047
E01012794,0,0.142755175
E01012795,0,0.200904068
E01012796,0,0
E01012797,0.154320988,0.304878049
E01012798,0,0
E01012799,0.154798762,0.32388664
E01012800,0,0
E01012801,0.148367953,0.34965035
E01012802,0,0
E01012803,0,0
E01012804,0,0
E01012805,0.137174211,0.436999272
E01012806,0,0.5521049
E01012807,0,0.433839479
E01012808,0,0.175849941
E01012809,0.619834711,0.910643142
E01012810,0.212314225,0.486486486
E01012811,0.45924225,2.393272962
E01012812,0,0
E01012813,0,0
E01012814,0,0
E01012815,0,0
E01012816,0,0
E01012817,0,0
E01012818,0,0
E01012819,0.158730159,0.435097897
E01012820,0.693240901,2.269288956
E01012821,0.22172949,1.204188482
E01012822,0.143266476,0.315457413
E01012824,0,0
E01012825,0,0.137646249
E01012827,0,0.062227754
E01012828,0,0
E01012829,0,0
E01012830,0,0
E01012832,0,0
E01012833,0,0
E01012834,0,0.115207373
E01012835,0,0
E01012836,0,0
E01012837,0,0.436408978
E01012838,0.157232704,0.297265161
E01012839,0,0
E01012840,0,0
E01012841,0,0
E01012842,0,0
E01012843,0,0.118343195
E01012844,0,0
E01012845,0,0
E01012846,0,0
E01012847,0,0
E01012848,0.145348837,0.646298472
E01012849,0,0
E01012850,0.413650465,1.757469244
E01012852,0,0
E01012854,0.788643533,2.345906164
E01012855,0,0.139599814
E01012856,0,0
E01012857,0.114942529,0.822368421
E01012858,0,0
E01012859,0,0
E01012860,0,0
E01012862,0.152671756,1.011560694
E01012863,0,0.164136233
E01012864,0.838323353,1.302378256
E01012865,0.162074554,0.152671756
E01012866,0,0.454803866
E01012867,0.128369705,0.45924225
E01012868,0.405405405,1.116427432
E01012869,0.957592339,3.81586917
E01012870,0.130378096,0.110864745
E01012871,0.506970849,1.861861862
E01012872,0.794701987,2.694235589
E01012873,0,0
E01012874,0,0.131839156
E01012875,0,0
E01012876,0,0
E01012877,0,0
E01012878,0,0
E01012879,0,0
E01012880,0,0
E01012881,0.153846154,0.727032386
E01012882,0.143266476,0.64516129
E01012883,0.118063754,0.2050581
E01012884,0,0
E01012886,0,0
E01012887,0,0
E01012888,0.238379023,0.372439479
E01012889,0.115740741,0.607902736
E01012891,0.484652666,1.52892562
E01012892,0.230414747,0.786627335
E01012893,0.129533679,0.544135429
E01012894,0.230680507,0.272851296
E01012896,0,0
E01012898,0,0
E01012899,0,0.543847723
E01012900,0.116414435,0.251730648
E01012901,0,0
E01012902,0.316455696,0.392927308
E01012903,0.225479143,0.549786194
E01012904,0,0
E01012905,0,0
E01012906,0,0
E01012907,0,0
E01012908,0,0
E01012909,0,0
E01012910,0,0
E01012911,0,0
E01012912,0.131233596,0.307125307
E01012913,0,0
E01012914,0.620155039,0.998890122
E01012915,0.152207002,0.322788896
E01012916,0.127388535,0.678851175
E01012917,0,0
E01012918,0,0
E01012919,0.53667263,1.670146138
E01012921,0,2.327586207
E01012922,0.707213579,2.395209581
E01012923,1.085271318,1.515847497
E01012924,0.776699029,3.400954654
E01012925,0.177619893,0.819672131
E01012926,0.348735833,1.381692573
E01012927,0.14858841,0.271923861
E01012928,0.386597938,0.881834215
E01012929,0,0.427578835
E01012930,0.602409639,1.381818182
E01012931,0.457665904,1.581027668
E01012932,0.454029512,1.375598086
E01012933,3.38573156,13.58267717
E01012934,0.799086758,2.687877126
E01012935,0.417827298,1.045556385
E01012936,2.358490566,10.53984576
E01012937,2.564102564,22.72510719
E01012939,0.192678227,1.102362205
E01012940,0.111358575,0.258231117
E01012941,0.395256917,1.074443592
E01012942,2.936096718,18.15181518
E01012943,0.249066002,0.589275192
E01012944,0.881057269,3.347578348
E01012945,1.507537688,6.451612903
E01012946,0,0
E01012947,1.067073171,3.188405797
E01012948,3.167420814,11.42241379
E01012949,0.15128593,0.596569724
E01012950,0.137174211,6.985573273
E01012951,2.83286119,11.59663866
E01012952,1.243781095,5.112881806
E01012953,0.164473684,1.162790698
E01012954,0,0.123304562
E01012955,0,0
E01012956,0,0.083963056
E01012957,0,0
E01012958,0,0
E01012959,0,0
E01012960,0,0
E01012961,0,0.130718954
E01012962,0,0.158227848
E01012963,0,0
E01012964,0,0
E01012966,0.613496933,3.306451613
E01012967,0.561009818,2.373516552
E01012968,0.13568521,0.977397679
E01012969,0.622406639,1.00456621
E01012970,0.36809816,0.719822813
E01012972,0,0.25220681
E01012974,0,0.129366106
E01012975,0,0.122699387
E01012976,0,0
E01012978,0,0
E01012979,0,0
E01012980,0.22675737,0.711743772
E01012981,1.085271318,5.215419501
E01012982,0.234741784,0.325097529
E01012983,0.125944584,0.111794298
E01012984,0.967351874,3.202099738
E01012985,0.972053463,2.310803004
E01012986,0.556909154,34.19857236
E01012987,1.005025126,3.1783402
E01012988,1.047729919,4.924242424
E01012989,0.243309002,1.525054466
E01012990,2.232142857,6.61971831
E01012991,0.932090546,2.893081761
E01012992,3.413400759,38.0952381
E01012993,0,0.140350877
E01012994,0,0
E01012995,0,0
E01012996,0,0
E01012997,0.105596621,0.52742616
E01012998,0,0
E01012999,0.529100529,1.561596298
E01013000,0.616740088,1.671183379
E01013001,0.24968789,0.581702803
E01013002,0.386597938,0.965909091
E01013003,0,0
E01013004,0.287769784,0.653594771
E01013005,0.249066002,0.886607559
E01013006,0,0
E01013007,0,0
E01013008,0,0
E01013009,0.251889169,1.629072682
E01013010,0,0
E01013011,0.141843972,0.125470514
E01013012,0,0
E01013013,0,0.071022727
E01013014,0.324675325,0.585223116
E01013015,0.229357798,0.687285223
E01013016,0.25220681,0.772626932
E01013017,0.22246941,0.237191651
E01013018,0,0
E01013019,0.382409178,1.761879338
E01013020,0.982800983,3.953610965
E01013021,0.14858841,0.559440559
E01013022,1.50812065,6.441872169
E01013023,0.596658711,2.721451441
E01013024,0,0
E01013025,0.615384615,1.374045802
E01013026,0.260756193,0.839328537
E01013027,0.111234705,0.227272727
E01013028,0.444444444,0.839793282
E01013029,1.08401084,1.983584131
E01013030,0,0
E01013031,0,0.427960057
E01013032,0,1.250868659
E01013033,0.144300144,0.255427842
E01013034,1.167315175,1.884700665
E01013035,0.427960057,3.283173735
E01013036,0.824499411,3.03657695
E01013037,0.143061516,0.504686373
E01013038,0.158730159,0.543109301
E01013039,0.22246941,0.726612171
E01013040,0.53667263,1.961620469
E01013041,1.881188119,6.329113924
E01013042,0.146412884,0.128452152
E01013043,0,0
E01013044,0,0
E01013045,0,0
E01013046,0.248447205,0.821225521
E01013047,0.544217687,1.930501931
E01013048,0.75669383,3.619129685
E01013049,1.34529148,4.493017608
E01013050,0.29154519,1.610120759
E01013051,0.171086399,0.588581519
E01013053,0.118343195,0.470465238
E01013054,0.439077936,0.84835631
E01013055,0.234466589,0.529380625
E01013056,0.91954023,1.82160804
E01013057,0.415512465,3.639618138
E01013058,2.251655629,14.24731183
E01013059,0.845070423,2.250608273
E01013060,0.182982617,0.408163265
E01013061,0,0.191326531
E01013062,1.611278953,5.217925107
E01013063,1.167315175,3.122831367
E01013064,0,0.15060241
E01013065,0,0
E01013066,0,0
E01013067,0,0
E01013068,0.193423598,0.603968939
E01013069,0.27700831,0.886637112
E01013070,0.55401662,2.197802198
E01013071,0.4784689,1.993569132
E01013072,0.266666667,0.73322053
E01013073,0.124223602,1.480263158
E01013074,0.276625173,0.757575758
E01013075,0.330033003,2.322206096
E01013076,0.443131462,0.990752972
E01013077,0.114678899,0.190385531
E01013078,0.692520776,20.8016586
E01013079,0.487012987,7.207792208
E01013080,0.862068966,6.700288184
E01013081,0.428571429,1.459854015
E01013082,0.121654501,1.090248334
E01013083,0.556328234,2.869440459
E01013084,0.531208499,2.246320682
E01013085,0,0
E01013086,1.405975395,11.92857143
E01013087,0.71942446,4.299481097
E01013088,0,0.098473658
E01013089,0.130890052,0.411039342
E01013090,0,0.281491907
E01013091,0,0
E01013092,0.180995475,0.375234522
E01013093,0,0
E01013094,0.170357751,0.359971202
E01013095,0.567375887,1.530272788
E01013096,0,0.563063063
E01013097,0.147492625,0.236220472
E01013098,0.103519669,0.08984726
E01013099,0,0.142653352
E01013100,0,0.367647059
E01013101,0,0
E01013102,0,0
E01013103,0,0
E01013104,0.173310225,0.545454545
E01013105,0,0.07057163
E01013106,0,0
E01013107,0.090334237,0.092250923
E01013108,0,0
E01013110,0,0
E01013111,0,0
E01013112,0,0
E01013113,0,0.261780105
E01013114,0,0.13029316
E01013115,0.151745068,0.349162011
E01013116,0.132450331,0.378787879
E01013117,0.161812298,0.274160384
E01013118,0,0
E01013119,1.156069364,4.610169492
E01013120,0,0.29296875
E01013121,0.214132762,0.777873812
E01013122,1.047904192,3.15648086
E01013123,0.110864745,0.185356812
E01013124,0.347826087,0.765076508
E01013125,2.236024845,9.157509158
E01013126,1.003764115,2.536073459
E01013127,7.264957265,31.07033639
E01013128,0.59347181,5.144193297
E01013129,3.571428571,13.13526192
E01013130,0.160771704,0.418994413
E01013131,1.339829476,2.835921675
E01013132,0.149253731,0.825309491
E01013133,1.243781095,3.933747412
E01013134,0,0
E01013135,0.126262626,0.412654746
E01013136,0,0.481927711
E01013138,0,0.78125
E01013140,0.292397661,1.226158038
E01013141,0,0
E01013142,0,0
E01013143,0,0.520059435
E01013144,0,0
E01013145,0.196078431,0.5907173
E01013146,0,0.592066311
E01013147,0,0
E01013148,0,0
E01013149,0,0
E01013150,0,0
E01013151,0,0
E01013152,0.433526012,0.744752877
E01013153,0.608828006,3.157063931
E01013154,0,0
E01013155,0.161550889,0.393081761
E01013156,0.141442716,0.152555301
E01013157,0,0
E01013158,0,0
E01013159,0,0.063291139
E01013160,0,0.151860289
E01013161,0.167504188,1.722787784
E01013162,0,0
E01013163,0.161030596,0.311284047
E01013164,0.539083558,2.502662407
E01013165,0.155520995,2.119309262
E01013167,0.783545544,13.90005744
E01013170,0,0
E01013171,0,0.318809777
E01013172,0,0
E01013173,0,0.295202952
E01013174,0,0
E01013175,0,0
E01013176,0,0
E01013177,0,0
E01013178,0.154798762,0.534759358
E01013179,0,0
E01013180,0,0
E01013181,0.146627566,0.549073439
E01013182,0,0.14084507
E01013183,0,0
E01013184,0,0.264375413
E01013185,0,0
E01013186,0,0
E01013187,0,0.292825769
E01013188,0,0.065487885
E01013189,0,0
E01013191,0,0
E01013192,0,0
E01013193,0,0
E01013194,0,0
E01013195,0,0.29476787
E01013196,0,0.407166124
E01013197,0,0.166389351
E01013198,0.602409639,1.493651979
E01013199,1.071428571,4.671968191
E01013200,0,0.420168067
E01013201,0,0
E01013202,0.619195046,3.067047076
E01013203,0.131406045,0.410396717
E01013204,0,0
E01013205,0,0
E01013206,0,0
E01013207,0,0
E01013208,0,0
E01013209,0,0.138026225
E01013210,0,0
E01013211,0,0
E01013212,0,0
E01013213,0.157728707,0.517241379
E01013214,1.464128843,3.660220994
E01013215,0,0
E01013216,0,0.168776371
E01013217,0.15625,0.294985251
E01013218,0,0
E01013219,0,0
E01013220,0.123609394,0.379987334
E01013221,0.095510984,0.574382539
E01013222,0,0.129617628
E01013224,0,0
E01013225,1.068376068,3.96893874
E01013226,0,0.417246175
E01013227,0,0
E01013228,0,0
E01013229,0,0
E01013231,0,0
E01013233,0,0
E01013234,0,0.144508671
E01013236,0,0
E01013237,0,0.056625142
E01013238,0.492610837,0.840840841
E01013239,0.387096774,0.99535501
E01013241,0.99626401,2.642276423
E01013242,0.130039012,0.694444444
E01013243,0.102145046,0.568181818
E01013244,0,0.310559006
E01013245,0,0.274914089
E01013246,0,0.064226076
E01013247,0.265251989,5.411764706
E01013248,0,0.166021029
E01013249,0.369458128,0.72585148
E01013250,0,0
E01013251,0.371287129,1.27919911
E01013252,0,0
E01013253,0,0.312174818
E01013254,0.338983051,1.055555556
E01013255,0.091324201,0.512581547
E01013256,0.088261253,0.242816673
E01013257,0,0.538213132
E01013258,0.411522634,0.461627236
E01013259,0,0
E01013260,0,0.145137881
E01013261,0,0.150037509
E01013262,0,0
E01013263,0,0
E01013264,0,0
E01013265,0,0
E01013266,0.234741784,0.435967302
E01013267,0.366972477,0.486223663
E01013268,0,0
E01013269,0,0.056593096
E01013270,0,0.195217179
E01013271,0,0
E01013272,0.214132762,2.556109726
E01013273,0.258397933,1.420118343
E01013274,1.045296167,3.177857509
E01013275,0,0
E01013276,0,0
E01013277,0,0
E01013278,0,0
E01013279,0,0
E01013280,0,0
E01013281,0,0
E01013282,0,0
E01013283,0,0
E01013284,0,0.12987013
E01013285,0,0
E01013286,0.241545894,0.527704485
E01013287,0,0.134228188
E01013288,0,0.132100396
E01013289,0,0.194931774
E01013290,0.524246396,2.965599051
E01013291,0.15625,0.373366521
E01013292,0.251572327,0.397727273
E01013293,0.145348837,0.815771584
E01013294,0.285306705,0.388852884
E01013295,0,0
E01013296,0,0
E01013297,0,0
E01013298,0,0
E01013299,0,0
E01013300,0,0
E01013301,0,0
E01013302,0.343053173,0.634920635
E01013303,0.326264274,0.778210117
E01013304,0,0.063051702
E01013305,0.143884892,0.235988201
E01013306,0.138504155,1.450151057
E01013307,0,0
E01013308,0,1.059085842
E01013309,0.947225981,2.475247525
E01013310,0,0
E01013311,0,0
E01013312,0.22675737,0.52882073
E01013313,0,0
E01013314,0,0.189513582
E01013315,0,0
E01013316,0,0.143678161
E01013317,0,0
E01013318,0,0
E01013319,0,0
E01013320,0.159744409,0.156617071
E01013321,0.145348837,0.434512725
E01013322,0.313152401,0.770975057
E01013323,0.141242938,0.32615786
E01013324,0.156985871,0.692520776
E01013325,0.296296296,0.673400673
E01013326,0,0
E01013327,0.137931034,0.438276114
E01013328,0,0
E01013329,0,0
E01013330,0,0.202122284
E01013331,0,0
E01013332,0.67114094,1.76754151
E01013333,0,0
E01013334,0,0.123076923
E01013335,0.152207002,0.430504305
E01013336,0.293255132,0.906148867
E01013337,0.258732212,1.150817686
E01013338,0.421496312,1.526717557
E01013339,0,0.124843945
E01013340,1.275045537,5.490196078
E01013341,0.31201248,4.709345107
E01013342,0.420757363,2.596537949
E01013343,2.406738869,7.58396533
E01013344,6.293706294,20.8913649
E01013345,1.156069364,3.947368421
E01013346,2.31277533,8.923259964
E01013347,0.149476831,1.261829653
E01013348,1.169590643,3.968697596
E01013349,0,0
E01013350,0.421348315,2.123786408
E01013351,2.801461632,4.791344668
E01013352,0.250312891,1.095732411
E01013353,0,0.121654501
E01013354,0,0
E01013355,0.212992545,1.168614357
E01013356,0.447761194,1.468428781
E01013357,0.419727177,2.708606378
E01013358,0.707213579,1.40562249
E01013359,0.587371512,1.137800253
E01013360,0.149700599,0.847457627
E01013361,2.522068096,10.61452514
E01013362,1.292596945,4.15
E01013363,2.258064516,4.181929182
E01013364,4.989154013,14.89479513
E01013366,15.71792693,60.54938632
E01013368,2.574665294,10.98076021
E01013369,11.80124224,40.5469679
E01013370,0.126903553,0.136332652
E01013371,0,0.201342282
E01013372,0.242130751,0.780741705
E01013373,0,0.675675676
E01013374,0.164744646,0.131926121
E01013375,0.164203612,0.400641026
E01013376,0.465116279,1.005025126
E01013377,1.45137881,3.125
E01013378,0.398406375,0.372612948
E01013379,0.319488818,1.880222841
E01013380,2.209944751,6.475259621
E01013381,0.15060241,1.595092025
E01013382,1.12640801,5.655836342
E01013383,4.855195911,8.983286908
E01013384,0.15128593,0.179964007
E01013385,0,0.276816609
E01013386,0.372670807,1.733102253
E01013387,0,0.0625
E01013388,1.140684411,3.582089552
E01013389,0.193423598,0.42625746
E01013390,2.771084337,7.147862649
E01013391,3.104421449,11.99384931
E01013392,0.288600289,0.883392226
E01013393,0.684931507,2.546455609
E01013394,0.137931034,1.369863014
E01013395,0.757575758,2.38267148
E01013396,1.423027167,4.229017567
E01013397,0.299401198,3.180914513
E01013398,0.171232877,0.586701434
E01013399,0,0.802752294
