OA21CD,SMEDebt
E00081072,806.68
E00081073,935.28
E00081074,755.53
E00081075,551.92
E00081076,835.46
E00081077,887.68
E00081078,953.47
E00081079,892.74
E00081080,934.62
E00081081,727.11
E00081082,771.59
E00081083,911.54
E00081084,906.31
E00081085,1099.26
E00081086,682.31
E00081087,773.48
E00081088,911.17
E00081089,706.56
E00081090,620.87
E00081091,700.73
E00081092,755.04
E00081093,1017.21
E00081094,893.35
E00081095,952.33
E00081096,768.84
E00081097,1083.48
E00081098,896.08
E00081099,702.51
E00081100,905.53
E00081101,598.78
E00081102,1035.72
E00081103,827.14
E00081104,849.1
E00081105,712.68
E00081106,927.35
E00081107,817.72
E00081108,1048.28
E00081109,920.08
E00081110,757.32
E00081111,705.5
E00081112,759.25
E00081113,877.04
E00081114,956.51
E00081115,741.97
E00081116,806.43
E00081117,603.98
E00081118,905.81
E00081119,746.84
E00081120,947.07
E00081121,609.6
E00081122,937.42
E00081123,794.47
E00081124,703.77
E00081125,876.69
E00081126,840.12
E00081127,740.83
E00081128,802.92
E00081129,968.69
E00081130,874.46
E00081131,876.48
E00081132,875.74
E00081133,1009.03
E00081134,886.55
E00081135,1284.25
E00081136,1250.69
E00081137,1309.84
E00081138,1213.44
E00081139,1279.67
E00081140,976.36
E00081141,1275.97
E00081142,1408.54
E00081143,1042.02
E00081144,1431
E00081145,1426.53
E00081146,1388.39
E00081147,980.51
E00081148,1370.24
E00081149,1148.32
E00081150,1305.18
E00081151,1091.06
E00081152,1452.44
E00081153,1565.34
E00081154,1401.29
E00081155,1058.88
E00081156,1249.72
E00081157,1211.53
E00081158,1258.62
E00081159,1217.49
E00081160,1390.49
E00081161,1315.35
E00081162,1527.23
E00081163,1428.78
E00081164,1387.71
E00081165,1440.51
E00081166,1325.48
E00081167,1322.53
E00081168,1080.67
E00081169,1281.37
E00081170,1464.31
E00081171,1454.16
E00081172,1324.84
E00081173,1573.11
E00081174,1379.24
E00081175,1278.08
E00081176,1366.35
E00081177,1159.34
E00081178,1310.29
E00081179,1177.19
E00081180,1165.84
E00081181,1321.71
E00081182,1265.95
E00081183,1386.06
E00081184,1268.37
E00081185,1453.98
E00081186,1384.45
E00081187,1151.76
E00081188,1511.07
E00081189,713.49
E00081190,752.26
E00081191,685.11
E00081192,1024.56
E00081193,981.48
E00081194,611.35
E00081195,708.07
E00081196,796.68
E00081197,834.05
E00081198,690.29
E00081199,554.58
E00081200,606.38
E00081201,937.95
E00081202,668.16
E00081203,656.79
E00081204,732.49
E00081205,557.76
E00081206,802.75
E00081207,626.68
E00081208,727.28
E00081209,584.06
E00081210,712.78
E00081211,743.63
E00081212,616.44
E00081213,700.83
E00081214,720.19
E00081215,746.32
E00081216,804.32
E00081217,1017.54
E00081218,837.18
E00081219,814.71
E00081220,802.88
E00081221,976.33
E00081222,756.26
E00081223,766.83
E00081224,831.05
E00081225,674.75
E00081226,736.72
E00081227,622.39
E00081228,644.89
E00081229,821.6
E00081230,688.5
E00081231,571.85
E00081232,684.26
E00081233,835.68
E00081234,810.47
E00081235,0
E00081236,101.56
E00081237,0
E00081238,0
E00081239,0
E00081240,1568.2
E00081241,1638.97
E00081242,1514.01
E00081243,1669.45
E00081244,1379.76
E00081245,1885.75
E00081246,1700.88
E00081247,0
E00081250,0
E00081252,0
E00081253,118.21
E00081254,188.42
E00081256,0
E00081257,0
E00081258,0
E00081259,0
E00081260,0
E00081261,0
E00081262,0
E00081263,0
E00081264,0
E00081265,0
E00081266,0
E00081267,0
E00081268,292.48
E00081269,386.82
E00081270,373.97
E00081271,414.33
E00081272,373.54
E00081273,420.12
E00081274,1702.55
E00081275,0
E00081276,0
E00081277,0
E00081278,648.92
E00081279,763.23
E00081280,1237.57
E00081281,1322.5
E00081282,1326.23
E00081283,1216.88
E00081284,1459.53
E00081285,535.26
E00081286,643.81
E00081287,648.29
E00081288,697.84
E00081289,659.26
E00081290,864.3
E00081291,599.98
E00081292,657.51
E00081293,546.91
E00081294,578.9
E00081295,593.07
E00081296,554.28
E00081297,557.05
E00081298,573.09
E00081299,708.3
E00081300,1160.38
E00081301,547.7
E00081302,756.7
E00081303,1332.04
E00081304,515.75
E00081305,914.77
E00081306,652.86
E00081307,645.16
E00081308,1113.3
E00081309,1314.46
E00081310,367.09
E00081311,1368.2
E00081312,883.18
E00081313,635.96
E00081314,1494.19
E00081315,949.26
E00081316,1264.55
E00081317,1249.58
E00081318,306.13
E00081319,829.31
E00081320,1093.85
E00081321,1216.19
E00081322,458.21
E00081323,1160.3
E00081324,271.35
E00081325,296.31
E00081326,1148.67
E00081327,290.12
E00081328,322.66
E00081329,314
E00081330,1225.81
E00081331,302.99
E00081332,1253.54
E00081333,1211.71
E00081334,333.28
E00081335,276.91
E00081336,1133.42
E00081337,1219.66
E00081338,307.21
E00081339,324.11
E00081340,1357.89
E00081341,1053.62
E00081342,1250.56
E00081343,1459.19
E00081344,1969.24
E00081345,1101.33
E00081346,1520.2
E00081347,1550.32
E00081348,1060.4
E00081349,1186.56
E00081350,1159.35
E00081351,2599.25
E00081352,2465.21
E00081353,2634.44
E00081354,2581.44
E00081355,1957.15
E00081356,2190.2
E00081357,2498.99
E00081358,1972.92
E00081359,2102.89
E00081360,2392.11
E00081361,2657.16
E00081362,2606.94
E00081363,2443.79
E00081364,1595.34
E00081365,2568.81
E00081366,2716.75
E00081367,1194.97
E00081368,1194.8
E00081369,2002.97
E00081370,986.93
E00081371,1216.5
E00081372,3081.43
E00081373,1465.01
E00081374,1215.64
E00081375,1095.61
E00081376,1133.46
E00081377,529.9
E00081378,1140.13
E00081379,1050.33
E00081380,1032.05
E00081381,317.31
E00081382,868.66
E00081383,327.9
E00081384,1047.93
E00081385,1119.74
E00081386,1877.18
E00081387,323.72
E00081388,611.17
E00081389,1052
E00081390,1303.25
E00081391,1025.25
E00081392,935.04
E00081393,1178.55
E00081394,349.85
E00081395,719.2
E00081396,1054.58
E00081397,1095.26
E00081398,1125.41
E00081399,443.71
E00081400,559.79
E00081401,307.85
E00081402,275.06
E00081403,318.98
E00081404,481.16
E00081405,474.87
E00081406,338.76
E00081407,350.92
E00081408,533.84
E00081409,326.92
E00081410,301.7
E00081411,1168.61
E00081412,335.73
E00081413,344.77
E00081414,299.1
E00081415,710.69
E00081416,1173.57
E00081417,805.71
E00081418,314.21
E00081419,379.57
E00081420,1255.26
E00081424,3694.56
E00081426,3257.03
E00081427,4656.28
E00081428,4866.86
E00081429,3665.33
E00081430,3368.79
E00081432,1045.54
E00081434,812.49
E00081437,2626.2
E00081438,811.33
E00081439,831.36
E00081440,698.4
E00081442,3490.14
E00081443,818.5
E00081444,4693.62
E00081445,1381.3
E00081446,1257.41
E00081447,1092.72
E00081448,2875.51
E00081449,1310.69
E00081450,932.5
E00081451,1202.64
E00081452,2123.77
E00081453,1135.5
E00081454,1141.93
E00081455,1097.15
E00081456,934.79
E00081457,1499.83
E00081458,1146.2
E00081459,1037.29
E00081461,1116.74
E00081462,985.57
E00081463,1109.26
E00081464,1084.89
E00081465,1158.1
E00081466,1198.41
E00081467,1138.66
E00081468,1194.29
E00081469,2519.55
E00081470,1042.29
E00081471,1275.59
E00081472,3759.19
E00081473,2036.58
E00081474,2912.2
E00081475,1310.43
E00081476,1086.5
E00081477,1533.65
E00081478,1270.73
E00081479,1014.67
E00081480,1046.44
E00081481,1067.86
E00081482,1313.39
E00081483,1099.34
E00081485,1042.89
E00081486,1276.8
E00081487,1237.61
E00081488,1113.77
E00081489,1068.56
E00081490,1883.13
E00081491,1300.89
E00081492,1406.12
E00081493,1413.97
E00081494,1480.74
E00081495,729.72
E00081496,795.88
E00081497,1496.49
E00081498,958.54
E00081499,1470.38
E00081500,776.12
E00081501,1425.87
E00081502,1432.27
E00081503,1103.5
E00081504,1252.54
E00081505,1214.35
E00081506,1541.38
E00081507,1411.57
E00081508,1197.93
E00081509,1560.55
E00081510,1228.66
E00081511,1035.83
E00081512,1540.11
E00081513,1008.22
E00081514,1145.62
E00081515,1133.46
E00081516,3313.74
E00081517,2314.86
E00081518,3530.03
E00081519,2101.35
E00081520,3749.21
E00081521,2290.62
E00081522,2378.42
E00081523,2983.52
E00081524,2226.64
E00081525,1500.58
E00081526,2823.96
E00081527,2095.77
E00081528,2438.91
E00081529,2682.54
E00081530,2119.94
E00081531,2197.92
E00081532,2219.09
E00081534,2442.77
E00081535,2232.37
E00081536,1832.58
E00081537,1876.29
E00081538,1859.35
E00081539,2052.17
E00081540,3427.77
E00081541,1162.27
E00081542,4788.31
E00081543,4653.63
E00081544,3985.38
E00081545,3825.85
E00081546,3844.54
E00081547,2424.69
E00081548,4147.98
E00081549,1633.62
E00081550,1450.19
E00081551,1567.9
E00081552,6963.81
E00081553,1673.5
E00081554,1642.29
E00081555,1782.16
E00081556,4671.88
E00081557,6933.82
E00081558,1469.26
E00081559,1340.87
E00081560,1667.98
E00081561,1472.17
E00081562,1607.83
E00081563,1693.5
E00081564,1697.34
E00081565,1564.04
E00081566,1639.15
E00081567,6306.05
E00081568,5808.93
E00081569,2304.24
E00081570,5904.68
E00081571,1323.15
E00081572,1529.4
E00081573,5450.35
E00081574,6465.16
E00081575,1681.46
E00081576,1349.9
E00081577,1476.92
E00081578,1578
E00081579,1434.45
E00081580,1414.95
E00081581,1666.38
E00081582,1680.21
E00081583,1687.9
E00081584,4513.26
E00081585,1428.16
E00081586,7050.17
E00081587,3697.75
E00081588,1520.76
E00081589,1279.26
E00081590,4918.85
E00081591,1407.38
E00081592,1844.16
E00081593,1884.95
E00081594,1837.24
E00081595,1805.58
E00081596,1891.71
E00081597,1796.57
E00081598,1694.29
E00081599,1547.03
E00081600,1800.15
E00081601,1443.94
E00081602,1549.83
E00081603,1813.89
E00081604,1775.39
E00081605,1747.46
E00081606,1855.14
E00081607,1563.52
E00081608,1796.83
E00081609,5642.85
E00081610,4967.07
E00081611,4827.18
E00081612,6333.61
E00081613,5628.95
E00081614,5117.91
E00081615,6089
E00081616,5366.91
E00081617,6374.96
E00081618,5047.23
E00081619,1689.84
E00081622,3105.66
E00081623,2027.81
E00081625,6039.73
E00081626,2437.9
E00081628,1197.6
E00081630,1805.93
E00081631,1571.21
E00081632,1361.01
E00081633,1364.57
E00081634,1503.2
E00081635,1552.56
E00081636,1389.53
E00081637,1395.2
E00081638,1664.55
E00081639,1486.42
E00081640,1319.33
E00081641,1384.71
E00081642,1393.6
E00081643,2328.22
E00081644,1435.36
E00081645,1434.75
E00081646,1107.19
E00081647,1374.82
E00081649,1282.61
E00081650,1419.03
E00081651,1431.37
E00081652,1323.85
E00081653,1544.27
E00081654,1380.06
E00081655,1483.62
E00081656,1310.19
E00081657,1327.12
E00081658,1539.44
E00081660,1296.9
E00081662,1337.9
E00081663,1176.52
E00081664,1089.13
E00081665,1145.48
E00081666,1450.51
E00081667,1286.79
E00081668,1462.57
E00081669,1414.3
E00081670,1458.03
E00081671,1518.62
E00081672,1227.01
E00081673,1406.86
E00081674,1487.16
E00081675,847.41
E00081676,1166.16
E00081677,463.71
E00081678,474.33
E00081679,457.78
E00081680,533.24
E00081681,434.26
E00081682,1001.01
E00081683,477.21
E00081684,479.46
E00081685,435.05
E00081686,523.43
E00081687,475.13
E00081688,509.58
E00081689,449.8
E00081690,536.35
E00081691,480.49
E00081692,401.63
E00081693,1003.42
E00081694,486.02
E00081695,439.33
E00081696,435
E00081697,2453.22
E00081698,503.74
E00081699,439.11
E00081700,3037.42
E00081701,439.8
E00081702,419.65
E00081703,429.89
E00081704,414.24
E00081705,426.74
E00081706,3015.96
E00081707,476.22
E00081708,2176.35
E00081709,468.66
E00081710,502.84
E00081711,911.62
E00081712,2865.24
E00081713,385.59
E00081714,426.32
E00081715,2399.11
E00081716,441.43
E00081717,2054.83
E00081718,1501.12
E00081719,1364.88
E00081720,1308.83
E00081721,1203.77
E00081722,1298.36
E00081723,1347.66
E00081724,1431.54
E00081725,1367.26
E00081726,1404.63
E00081727,740.91
E00081728,719.58
E00081729,796.46
E00081730,708.84
E00081731,725.59
E00081732,1106.26
E00081733,706.03
E00081734,756.88
E00081735,881.97
E00081736,1122.57
E00081737,671.44
E00081738,1298.21
E00081739,909.87
E00081740,1132.26
E00081741,1353.57
E00081742,907.85
E00081743,993.8
E00081744,1250.86
E00081745,1275.48
E00081746,1366.97
E00081747,1297.33
E00081748,1356.48
E00081749,571.89
E00081750,885.26
E00081751,736.1
E00081752,626.02
E00081753,1187.33
E00081754,849.61
E00081755,670.6
E00081756,1033.53
E00081757,583.12
E00081758,686.74
E00081759,808.61
E00081760,759.42
E00081761,591.3
E00081762,535.25
E00081763,880.76
E00081764,866.52
E00081765,534.64
E00081766,859.53
E00081767,1261.92
E00081768,1197.55
E00081769,1129.17
E00081770,1331.56
E00081771,684.69
E00081772,846.23
E00081773,723.87
E00081774,1484.11
E00081775,830.93
E00081776,864.37
E00081777,842.13
E00081778,692.23
E00081779,855.24
E00081780,814.07
E00081781,815.58
E00081783,807.23
E00081784,872
E00081785,780.77
E00081786,939.14
E00081787,976.46
E00081788,1314.01
E00081789,851.51
E00081790,1207.88
E00081791,1528.13
E00081792,1320.22
E00081793,1464.25
E00081795,1017.18
E00081796,1861.4
E00081797,2162.14
E00081798,2317.92
E00081799,1375.99
E00081801,1166.38
E00081802,1265.43
E00081803,1116.74
E00081804,2113.96
E00081806,2108.15
E00081807,703.06
E00081808,3432.57
E00081809,670.65
E00081810,2157.64
E00081811,1816.98
E00081812,1969.96
E00081815,4381.66
E00081816,1382.35
E00081817,1530.64
E00081818,1116.11
E00081819,1579.96
E00081820,1205.66
E00081821,1463.58
E00081822,696.62
E00081823,1569.83
E00081824,1507.22
E00081825,1516.36
E00081826,845.75
E00081828,1122.28
E00081830,0
E00081831,1277.09
E00081832,1301.27
E00081833,1191.58
E00081834,1382.7
E00081835,1502.18
E00081836,1339.04
E00081837,1532.3
E00081838,1261.8
E00081839,1252.59
E00081840,1344.35
E00081841,1172.4
E00081842,1041.61
E00081843,1194.96
E00081844,1232.88
E00081845,776.4
E00081846,1319.72
E00081847,1366.37
E00081848,986.93
E00081849,1448.02
E00081850,928.13
E00081851,1292.06
E00081852,1031.96
E00081853,932.49
E00081854,894.37
E00081855,148.04
E00081856,1049.43
E00081857,835.62
E00081858,1428.5
E00081859,974.57
E00081860,1074.32
E00081862,1090.36
E00081863,877.4
E00081864,881.22
E00081865,870.9
E00081866,334.92
E00081867,354.29
E00081868,363.01
E00081869,319.86
E00081870,282.23
E00081871,333.54
E00081872,379.68
E00081873,328.43
E00081874,353.72
E00081875,246.74
E00081876,396.59
E00081877,302.74
E00081878,332.74
E00081879,351.95
E00081880,300.18
E00081881,0
E00081882,380.24
E00081883,335.15
E00081884,320.87
E00081885,340.49
E00081886,333.46
E00081887,294.13
E00081888,305.18
E00081889,312.62
E00081890,353.25
E00081891,283.38
E00081892,350.33
E00081893,375.81
E00081894,925.31
E00081895,1450.78
E00081896,1392.76
E00081897,976.15
E00081898,1455.26
E00081900,1074.41
E00081901,1220.08
E00081902,1252.86
E00081903,1659.55
E00081904,1314.16
E00081905,1295.17
E00081906,1471.42
E00081907,1223.85
E00081908,1445.46
E00081909,557.09
E00081910,518.52
E00081911,537.06
E00081912,419.49
E00081914,474.61
E00081915,414.35
E00081916,525.51
E00081917,489.03
E00081918,428.2
E00081919,412.82
E00081920,484.63
E00081921,470.81
E00081922,523.55
E00081923,1311.38
E00081924,1691.14
E00081925,4178.61
E00081926,580.83
E00081927,507.44
E00081928,553.17
E00081929,578.9
E00081930,576.33
E00081931,514.2
E00081932,515.17
E00081933,468.34
E00081934,626.39
E00081935,465.96
E00081936,424.82
E00081937,431.63
E00081938,2861.73
E00081939,468.63
E00081940,398.37
E00081941,364.73
E00081942,489.5
E00081943,460.16
E00081944,463.47
E00081945,370.23
E00081946,450.72
E00081947,353.32
E00081948,353.21
E00081949,403.61
E00081950,439.84
E00081951,463.17
E00081952,418.6
E00081953,448.34
E00081954,494.84
E00081955,469.21
E00081956,421.71
E00081957,406.2
E00081958,381.13
E00081959,427.8
E00081960,386.28
E00081961,417.23
E00081962,500.7
E00081963,378.17
E00081964,435.86
E00081965,384.45
E00081966,372.13
E00081967,472.74
E00081968,0
E00081969,0
E00081970,0
E00081971,0
E00081972,0
E00081973,0
E00081974,64.15
E00081975,0
E00081977,0
E00081979,335.97
E00081982,0
E00081984,0
E00081986,0
E00081987,0
E00081988,0
E00081989,0
E00081990,0
E00081991,0
E00081993,1051.16
E00081994,1061.25
E00081995,1175.57
E00081996,1533.74
E00081997,1519.23
E00081998,1376.32
E00081999,1710.12
E00082000,1148.1
E00082001,1303.73
E00082002,1314.85
E00082003,1219.48
E00082004,1262.45
E00082005,1380.2
E00082006,1041.11
E00082008,446.29
E00082010,396.12
E00082012,426.17
E00082013,427.22
E00082014,476.08
E00082015,313.12
E00082016,460.94
E00082017,459.88
E00082018,466.66
E00082019,407.26
E00082020,418.89
E00082021,425.26
E00082022,350.19
E00082024,758.92
E00082025,745.44
E00082026,955.34
E00082027,1061.27
E00082028,924.35
E00082029,960.17
E00082030,862.22
E00082031,950.51
E00082032,1007.72
E00082033,903.88
E00082034,966.21
E00082035,770.95
E00082036,956.58
E00082037,978.47
E00082038,917.72
E00082039,1107.45
E00082040,972.9
E00082041,3407.23
E00082042,980.87
E00082043,1119.22
E00082044,867.66
E00082045,797.45
E00082046,1013.16
E00082048,3039.11
E00082049,3576.73
E00082051,913.84
E00082052,2755.92
E00082053,3494.2
E00082054,1755.84
E00082055,2339.94
E00082056,919.86
E00082057,1428.52
E00082058,2467.47
E00082059,1651.72
E00082060,1006
E00082061,3302.41
E00082062,870.63
E00082063,2464.04
E00082064,2738.21
E00082065,3140
E00082066,1434.05
E00082067,1254.48
E00082068,654.36
E00082069,452.36
E00082070,1289.49
E00082071,1254.48
E00082072,1308.44
E00082073,1220.57
E00082074,1383.26
E00082075,1367.98
E00082076,1353.04
E00082077,1257.05
E00082078,1372.26
E00082079,1510.61
E00082080,1400.73
E00082081,585.48
E00082082,1156.26
E00082083,533.07
E00082084,544.94
E00082086,475.99
E00082087,465.67
E00082089,1191.97
E00082090,1302.61
E00082093,392.61
E00082094,0
E00082096,463.86
E00082097,384.96
E00082099,447.1
E00082100,332.62
E00082101,440.88
E00082102,409.19
E00082103,467.4
E00082104,454.93
E00082105,329.88
E00082106,422.77
E00082107,405.6
E00082108,443.59
E00082111,1767.22
E00082112,3873.22
E00082113,2558.57
E00082114,2320.83
E00082115,2282.24
E00082116,3875.37
E00082117,2285.14
E00082118,1927.06
E00082119,8781.26
E00082120,648.97
E00082121,701.85
E00082122,614.28
E00082123,5818.45
E00082124,8557.89
E00082125,20297.85
